usage_id,booking_id,service_id,quantity,total_price
3639,1799,9,1,106
3640,4466,5,1,124
3641,1658,6,2,54
3642,117,8,5,480
3643,760,8,1,96
3644,4966,9,1,106
3645,4591,2,4,328
3646,1350,7,2,172
3647,4323,8,2,192
3648,3337,6,3,81
3649,2024,6,5,135
3650,3030,8,5,480
3651,1026,1,5,560
3652,1676,8,2,192
3653,4160,8,1,96
3654,1580,8,4,384
3655,2988,8,3,288
3656,3449,5,4,496
3657,3716,9,1,106
3658,2136,9,1,106
3659,2039,9,3,318
3660,2969,2,3,246
3661,3350,8,1,96
3662,1438,1,4,448
3663,502,2,3,246
3664,2202,6,2,54
3665,2136,3,4,520
3666,3876,2,1,82
3667,904,9,3,318
3668,4075,9,4,424
3669,2235,5,2,248
3670,1393,7,4,344
3671,3474,6,4,108
3672,4976,9,5,530
3673,4097,9,2,212
3674,2854,2,3,246
3675,4219,1,5,560
3676,2323,3,2,260
3677,1491,2,1,82
3678,4844,2,1,82
3679,452,8,3,288
3680,3532,6,1,27
3681,2393,9,1,106
3682,1150,8,2,192
3683,1721,1,5,560
3684,1980,6,5,135
3685,647,2,2,164
3686,4055,3,2,260
3687,3085,9,2,212
3688,3692,4,3,69
3689,4533,6,5,135
3690,187,4,1,23
3691,2629,3,1,130
3692,2667,1,5,560
3693,4204,8,3,288
3694,2389,5,1,124
3695,548,1,2,224
3696,3269,8,3,288
3697,3811,3,3,390
3698,1860,8,2,192
3699,4896,7,4,344
3700,2083,1,1,112
3701,3038,2,1,82
3702,3573,2,1,82
3703,1878,7,1,86
3704,4212,1,1,112
3705,779,8,5,480
3706,164,5,4,496
3707,1078,7,4,344
3708,2995,3,3,390
3709,4723,5,2,248
3710,51,8,5,480
3711,2884,7,3,258
3712,4348,6,2,54
3713,3395,9,2,212
3714,1992,6,2,54
3715,556,2,4,328
3716,628,1,4,448
3717,4120,7,2,172
3718,2132,9,5,530
3719,299,1,1,112
3720,1354,4,5,115
3721,745,6,4,108
3722,494,6,1,27
3723,3831,9,2,212
3724,3543,2,1,82
3725,4802,1,1,112
3726,3394,5,4,496
3727,2185,1,5,560
3728,4801,3,1,130
3729,1655,7,2,172
3730,944,3,4,520
3731,2064,5,3,372
3732,1423,1,4,448
3733,3029,7,3,258
3734,3137,7,3,258
3735,2381,3,3,390
3736,3941,6,3,81
3737,4978,7,3,258
3738,57,6,3,81
3739,519,1,1,112
3740,3434,4,2,46
3741,1439,9,2,212
3742,4928,5,5,620
3743,3164,5,4,496
3744,458,8,1,96
3745,347,7,1,86
3746,400,3,1,130
3747,946,2,3,246
3748,2302,3,2,260
3749,4393,1,2,224
3750,964,8,1,96
3751,2772,9,3,318
3752,2437,2,3,246
3753,3605,4,5,115
3754,4820,8,3,288
3755,2821,2,5,410
3756,1696,7,4,344
3757,429,2,2,164
3758,4092,8,5,480
3759,576,9,1,106
3760,1185,1,2,224
3761,2222,8,5,480
3762,2498,7,4,344
3763,3983,2,4,328
3764,3431,4,4,92
3765,200,7,2,172
3766,2181,7,1,86
3767,1144,5,5,620
3768,3210,4,5,115
3769,496,9,2,212
3770,3509,4,1,23
3771,4521,2,3,246
3772,4975,8,2,192
3773,2920,8,1,96
3774,2325,4,4,92
3775,3291,8,4,384
3776,379,6,5,135
3777,699,8,2,192
3778,4520,6,4,108
3779,2675,3,1,130
3780,1896,6,1,27
3781,1432,1,2,224
3782,3638,3,5,650
3783,1495,1,5,560
3784,2804,3,4,520
3785,3172,6,2,54
3786,866,4,5,115
3787,4157,3,4,520
3788,3968,2,3,246
3789,4639,2,5,410
3790,1605,9,5,530
3791,2076,8,4,384
3792,3774,5,1,124
3793,871,1,5,560
3794,2416,4,2,46
3795,2742,3,1,130
3796,3950,1,3,336
3797,1435,2,2,164
3798,1283,7,1,86
3799,3696,8,4,384
3800,3772,5,5,620
3801,85,3,4,520
3802,2801,7,1,86
3803,2940,6,3,81
3804,1572,5,2,248
3805,827,1,3,336
3806,144,2,5,410
3807,2573,2,2,164
3808,2449,4,4,92
3809,3484,2,5,410
3810,1946,5,2,248
3811,2366,9,3,318
3812,334,7,3,258
3813,3192,5,3,372
3814,3653,1,1,112
3815,771,1,5,560
3816,4313,4,3,69
3817,2584,1,1,112
3818,3121,9,3,318
3819,3484,5,4,496
3820,1911,1,2,224
3821,4522,4,1,23
3822,658,7,3,258
3823,2378,7,3,258
3824,928,5,2,248
3825,1423,5,4,496
3826,3979,8,4,384
3827,4527,7,5,430
3828,1232,9,4,424
3829,1862,4,1,23
3830,947,9,3,318
3831,1841,9,3,318
3832,170,9,2,212
3833,1829,6,1,27
3834,1937,3,4,520
3835,4389,7,1,86
3836,4042,7,5,430
3837,787,9,1,106
3838,4348,6,3,81
3839,1758,6,2,54
3840,2725,9,2,212
3841,4936,7,1,86
3842,3762,5,3,372
3843,1911,4,1,23
3844,297,1,4,448
3845,3792,2,5,410
3846,2297,1,2,224
3847,2092,9,4,424
3848,1550,9,3,318
3849,4613,4,4,92
3850,617,7,3,258
3851,283,7,2,172
3852,3894,4,3,69
3853,4560,3,5,650
3854,814,3,1,130
3855,4667,4,1,23
3856,3251,1,2,224
3857,3327,5,1,124
3858,2214,3,3,390
3859,2550,2,3,246
3860,1605,5,2,248
3861,90,2,5,410
3862,4680,7,4,344
3863,102,7,2,172
3864,1603,2,4,328
3865,2068,7,4,344
3866,3514,8,4,384
3867,2089,8,1,96
3868,612,4,3,69
3869,1831,2,5,410
3870,3148,2,1,82
3871,1771,3,5,650
3872,1455,8,2,192
3873,1072,7,2,172
3874,4179,8,3,288
3875,2594,9,1,106
3876,1543,3,4,520
3877,1059,5,5,620
3878,4952,3,1,130
3879,214,4,5,115
3880,4620,7,1,86
3881,2191,5,1,124
3882,2197,4,1,23
3883,636,4,2,46
3884,1300,4,4,92
3885,3695,5,4,496
3886,3172,6,5,135
3887,4469,6,5,135
3888,3864,5,1,124
3889,4209,9,1,106
3890,2369,6,2,54
3891,751,6,4,108
3892,2732,7,5,430
3893,245,7,1,86
3894,4556,7,1,86
3895,782,6,2,54
3896,3253,2,5,410
3897,4962,9,4,424
3898,3573,3,5,650
3899,1506,5,2,248
3900,4315,3,4,520
3901,62,9,3,318
3902,224,4,2,46
3903,1106,5,3,372
3904,687,8,1,96
3905,757,9,3,318
3906,1528,4,4,92
3907,3707,9,2,212
3908,3444,6,4,108
3909,3640,7,5,430
3910,1544,9,2,212
3911,4372,3,3,390
3912,2776,2,4,328
3913,1360,2,4,328
3914,4884,3,2,260
3915,1168,5,3,372
3916,742,1,5,560
3917,646,9,5,530
3918,2164,9,1,106
3919,756,3,1,130
3920,931,8,5,480
3921,3326,1,2,224
3922,2620,7,3,258
3923,4931,3,3,390
3924,1915,9,3,318
3925,2810,6,2,54
3926,2753,9,1,106
3927,388,6,4,108
3928,1741,5,1,124
3929,4578,5,2,248
3930,3686,8,5,480
3931,825,3,1,130
3932,3563,3,1,130
3933,1878,5,1,124
3934,3262,6,3,81
3935,4477,4,4,92
3936,942,8,2,192
3937,2120,5,4,496
3938,4420,4,1,23
3939,3889,6,4,108
3940,4095,1,1,112
3941,3791,3,1,130
3942,3402,8,4,384
3943,3216,7,5,430
3944,4232,9,3,318
3945,1021,1,2,224
3946,2780,5,2,248
3947,4857,2,2,164
3948,1063,6,5,135
3949,442,5,3,372
3950,3548,9,5,530
3951,4558,7,5,430
3952,2240,5,4,496
3953,592,7,4,344
3954,2430,5,3,372
3955,3839,1,3,336
3956,3763,5,4,496
3957,4177,8,3,288
3958,2953,7,1,86
3959,2627,4,5,115
3960,3946,6,2,54
3961,3115,5,4,496
3962,258,9,1,106
3963,672,8,4,384
3964,1795,8,2,192
3965,723,9,1,106
3966,4074,2,1,82
3967,2874,2,3,246
3968,2560,3,3,390
3969,3316,1,1,112
3970,2330,3,1,130
3971,1812,2,4,328
3972,3485,3,5,650
3973,3148,6,4,108
3974,2909,8,2,192
3975,4937,7,5,430
3976,3020,6,3,81
3977,3437,5,5,620
3978,3730,2,4,328
3979,2818,4,5,115
3980,586,5,4,496
3981,2972,8,3,288
3982,4685,2,1,82
3983,3062,4,5,115
3984,1865,1,1,112
3985,3048,8,2,192
3986,4047,2,3,246
3987,2163,1,1,112
3988,2478,8,2,192
3989,4764,3,5,650
3990,805,3,1,130
3991,699,7,1,86
3992,232,5,5,620
3993,759,5,4,496
3994,1231,4,4,92
3995,1647,3,5,650
3996,1395,3,5,650
3997,3013,7,1,86
3998,81,1,1,112
3999,3891,1,3,336
4000,133,9,1,106
4001,2779,4,1,23
4002,1582,4,2,46
4003,781,9,1,106
4004,394,6,2,54
4005,963,7,3,258
4006,4723,2,5,410
4007,4518,9,2,212
4008,2341,1,4,448
4009,1426,4,3,69
4010,1017,7,3,258
4011,1951,4,5,115
4012,1244,2,2,164
4013,4174,4,3,69
4014,4071,1,5,560
4015,2275,9,3,318
4016,4625,2,4,328
4017,1539,4,3,69
4018,2346,2,3,246
4019,2034,3,5,650
4020,4959,9,4,424
4021,4237,1,4,448
4022,2853,9,4,424
4023,4645,3,5,650
4024,2773,3,1,130
4025,3557,5,5,620
4026,4862,1,5,560
4027,2109,5,1,124
4028,1083,6,3,81
4029,2073,7,3,258
4030,1667,3,3,390
4031,4108,1,2,224
4032,3103,2,1,82
4033,4930,6,4,108
4034,4359,9,1,106
4035,1834,9,1,106
4036,3981,9,2,212
4037,4963,5,3,372
4038,3257,3,1,130
4039,1948,4,2,46
4040,3501,5,5,620
4041,2447,5,2,248
4042,4326,8,2,192
4043,1409,6,4,108
4044,2869,4,3,69
4045,2121,2,4,328
4046,4685,3,4,520
4047,2797,9,4,424
4048,812,8,3,288
4049,3738,8,1,96
4050,2102,1,1,112
4051,2336,5,3,372
4052,1400,6,5,135
4053,3219,3,4,520
4054,401,1,4,448
4055,2876,5,3,372
4056,4115,2,5,410
4057,874,5,3,372
4058,2205,4,1,23
4059,4203,3,5,650
4060,575,8,2,192
4061,2774,6,4,108
4062,1647,1,3,336
4063,224,8,1,96
4064,3860,6,5,135
4065,4960,7,2,172
4066,301,8,1,96
4067,4980,9,5,530
4068,4387,2,3,246
4069,3173,9,2,212
4070,4047,4,1,23
4071,4740,4,5,115
4072,2361,9,5,530
4073,982,2,5,410
4074,906,9,3,318
4075,3236,9,3,318
4076,490,9,4,424
4077,279,5,2,248
4078,362,9,4,424
4079,3360,9,4,424
4080,4900,9,4,424
4081,4177,9,1,106
4082,3989,8,4,384
4083,748,7,1,86
4084,991,2,1,82
4085,3129,8,2,192
4086,2896,2,3,246
4087,1284,7,5,430
4088,3785,1,4,448
4089,2816,9,5,530
4090,1603,4,5,115
4091,1449,6,1,27
4092,3513,8,1,96
4093,993,7,1,86
4094,4359,9,3,318
4095,1864,6,3,81
4096,4320,7,2,172
4097,3280,5,1,124
4098,4323,2,3,246
4099,3626,1,5,560
4100,1464,7,1,86
4101,1184,2,3,246
4102,4786,9,4,424
4103,375,6,1,27
4104,1892,7,5,430
4105,286,8,5,480
4106,4908,9,1,106
4107,4799,3,2,260
4108,3407,1,5,560
4109,1401,1,3,336
4110,2552,3,5,650
4111,64,9,3,318
4112,2717,5,2,248
4113,2462,4,3,69
4114,1448,5,4,496
4115,2208,2,4,328
4116,2357,3,2,260
4117,1087,1,4,448
4118,4793,4,4,92
4119,170,4,3,69
4120,234,7,2,172
4121,4430,3,3,390
4122,2158,5,1,124
4123,3320,7,4,344
4124,4389,4,5,115
4125,2286,9,5,530
4126,2057,8,2,192
4127,1755,8,3,288
4128,3001,3,1,130
4129,805,6,1,27
4130,1846,1,2,224
4131,1357,6,5,135
4132,154,2,2,164
4133,2135,1,3,336
4134,1850,3,5,650
4135,468,4,3,69
4136,4735,1,1,112
4137,270,7,5,430
4138,2751,6,3,81
4139,4158,2,5,410
4140,2164,6,5,135
4141,573,3,3,390
4142,2986,3,2,260
4143,4413,6,1,27
4144,795,6,3,81
4145,4555,9,2,212
4146,4468,5,1,124
4147,951,7,1,86
4148,188,2,1,82
4149,434,8,5,480
4150,3687,5,4,496
4151,1956,9,3,318
4152,2947,1,5,560
4153,2888,7,3,258
4154,3729,3,3,390
4155,4162,8,2,192
4156,3936,6,3,81
4157,69,8,5,480
4158,2484,2,4,328
4159,25,4,4,92
4160,1695,3,5,650
4161,2503,4,4,92
4162,673,5,1,124
4163,3979,1,3,336
4164,3587,9,5,530
4165,3498,3,5,650
4166,4026,8,1,96
4167,3132,4,1,23
4168,4997,5,3,372
4169,2368,3,4,520
4170,4310,6,1,27
4171,237,8,4,384
4172,2879,3,3,390
4173,1453,7,5,430
4174,1796,6,1,27
4175,1419,4,5,115
4176,416,6,2,54
4177,4213,7,2,172
4178,213,8,4,384
4179,1579,1,3,336
4180,681,9,2,212
4181,3090,8,5,480
4182,4440,2,2,164
4183,1141,8,2,192
4184,4717,3,1,130
4185,4082,9,1,106
4186,3040,3,5,650
4187,4098,1,4,448
4188,303,6,2,54
4189,660,5,2,248
4190,4868,2,2,164
4191,1848,5,2,248
4192,1698,1,1,112
4193,4238,8,3,288
4194,529,6,3,81
4195,216,4,3,69
4196,1337,8,3,288
4197,2843,1,1,112
4198,1625,7,5,430
4199,1924,3,4,520
4200,1407,1,5,560
4201,2619,2,2,164
4202,2129,7,1,86
4203,4406,5,5,620
4204,3956,3,2,260
4205,4869,9,1,106
4206,2958,8,4,384
4207,1423,8,3,288
4208,2850,1,4,448
4209,3825,2,3,246
4210,3826,6,5,135
4211,1491,1,2,224
4212,1714,2,5,410
4213,4359,1,2,224
4214,4925,7,3,258
4215,55,9,5,530
4216,3433,4,4,92
4217,4993,4,2,46
4218,2716,5,3,372
4219,4070,3,1,130
4220,1055,3,1,130
4221,3120,5,3,372
4222,3902,8,5,480
4223,4664,9,2,212
4224,2964,6,3,81
4225,4595,3,5,650
4226,3779,1,1,112
4227,99,2,5,410
4228,541,6,1,27
4229,4288,4,3,69
4230,420,5,3,372
4231,2739,8,3,288
4232,1684,9,5,530
4233,264,8,4,384
4234,963,8,1,96
4235,3118,6,2,54
4236,1940,3,4,520
4237,4013,2,1,82
4238,2373,2,5,410
4239,1574,8,1,96
4240,3444,4,3,69
4241,4974,7,4,344
4242,1078,5,1,124
4243,4004,6,4,108
4244,4648,3,1,130
4245,970,9,1,106
4246,3326,7,3,258
4247,1592,9,4,424
4248,3275,1,5,560
4249,2909,6,2,54
4250,753,3,5,650
4251,4133,2,3,246
4252,1703,9,1,106
4253,251,1,4,448
4254,1488,8,2,192
4255,4440,5,5,620
4256,1440,4,3,69
4257,773,4,2,46
4258,4531,9,5,530
4259,1346,2,1,82
4260,4918,9,2,212
4261,2088,9,4,424
4262,256,7,3,258
4263,771,2,5,410
4264,134,4,4,92
4265,2658,3,4,520
4266,2547,5,4,496
4267,1496,8,3,288
4268,4514,8,2,192
4269,834,7,4,344
4270,2062,4,5,115
4271,1125,1,3,336
4272,3868,5,3,372
4273,2037,2,5,410
4274,4655,8,5,480
4275,1379,6,1,27
4276,4540,6,3,81
4277,4361,6,3,81
4278,555,1,4,448
4279,4010,2,1,82
4280,1706,9,5,530
4281,4132,9,2,212
4282,962,1,1,112
4283,3899,4,4,92
4284,1847,5,2,248
4285,1401,2,1,82
4286,3794,8,2,192
4287,1570,1,3,336
4288,4442,5,1,124
4289,1415,1,4,448
4290,4931,9,4,424
4291,1925,4,5,115
4292,61,4,4,92
4293,119,9,5,530
4294,4651,1,1,112
4295,2939,8,2,192
4296,1287,9,3,318
4297,4616,6,1,27
4298,4950,4,3,69
4299,4326,9,2,212
4300,2814,2,2,164
4301,3484,6,3,81
4302,93,3,3,390
4303,3733,6,2,54
4304,900,3,2,260
4305,2619,1,2,224
4306,2129,8,4,384
4307,102,4,1,23
4308,2768,5,1,124
4309,1880,4,1,23
4310,4546,1,2,224
4311,3083,7,1,86
4312,287,6,3,81
4313,4993,7,1,86
4314,4265,1,3,336
4315,3801,9,2,212
4316,3667,8,4,384
4317,1295,7,4,344
4318,3659,5,4,496
4319,3550,4,2,46
4320,4886,4,3,69
4321,4081,2,2,164
4322,4248,6,2,54
4323,4950,7,3,258
4324,3852,8,1,96
4325,2698,9,5,530
4326,11,3,5,650
4327,58,7,2,172
4328,3693,3,4,520
4329,4630,9,5,530
4330,3916,9,3,318
4331,3198,2,1,82
4332,3294,1,5,560
4333,4404,4,3,69
4334,505,7,5,430
4335,3824,9,4,424
4336,2056,5,5,620
4337,3157,3,3,390
4338,143,7,4,344
4339,4171,1,3,336
4340,1931,6,2,54
4341,2191,2,1,82
4342,3436,8,2,192
4343,976,7,1,86
4344,1457,7,1,86
4345,487,5,4,496
4346,3856,8,5,480
4347,854,3,1,130
4348,259,7,1,86
4349,2399,3,5,650
4350,4095,4,3,69
4351,1201,1,4,448
4352,4727,3,2,260
4353,2922,6,1,27
4354,1255,6,4,108
4355,3905,2,3,246
4356,1411,7,5,430
4357,1889,1,1,112
4358,65,1,2,224
4359,4988,6,3,81
4360,3312,4,2,46
4361,4684,1,3,336
4362,1028,7,3,258
4363,1349,2,4,328
4364,646,8,4,384
4365,869,8,2,192
4366,4589,8,1,96
4367,644,3,2,260
4368,2818,8,3,288
4369,2116,6,4,108
4370,3813,4,3,69
4371,1879,2,1,82
4372,3686,4,5,115
4373,3716,9,4,424
4374,1787,2,4,328
4375,1453,9,4,424
4376,3648,4,3,69
4377,3224,4,2,46
4378,2425,1,3,336
4379,3521,8,2,192
4380,4664,8,2,192
4381,4746,8,1,96
4382,3753,2,3,246
4383,4157,6,5,135
4384,3048,9,2,212
4385,4455,9,1,106
4386,4085,6,1,27
4387,3663,2,2,164
4388,2773,9,4,424
4389,2013,8,4,384
4390,1910,8,2,192
4391,2465,9,3,318
4392,1747,2,3,246
4393,144,2,4,328
4394,4066,3,2,260
4395,350,7,5,430
4396,4226,8,3,288
4397,1911,3,3,390
4398,3207,7,3,258
4399,3394,2,4,328
4400,849,4,1,23
4401,3628,9,3,318
4402,1859,1,3,336
4403,1923,7,4,344
4404,3786,4,5,115
4405,497,9,2,212
4406,3657,3,3,390
4407,2643,2,3,246
4408,2756,2,2,164
4409,3305,1,1,112
4410,448,3,1,130
4411,4834,2,5,410
4412,2001,8,4,384
4413,1687,8,3,288
4414,3535,2,1,82
4415,865,6,2,54
4416,2484,1,5,560
4417,4190,7,4,344
4418,1641,7,2,172
4419,2928,6,1,27
4420,2603,3,4,520
4421,4181,7,2,172
4422,3716,7,1,86
4423,1662,5,1,124
4424,3157,7,5,430
4425,3201,6,1,27
4426,4958,2,2,164
4427,1399,5,5,620
4428,3620,9,1,106
4429,2518,1,4,448
4430,3586,3,5,650
4431,625,3,1,130
4432,2545,8,3,288
4433,3926,4,5,115
4434,612,2,5,410
4435,4512,6,4,108
4436,3389,8,2,192
4437,4363,3,1,130
4438,3653,5,2,248
4439,3457,9,4,424
4440,4311,3,5,650
4441,4721,7,4,344
4442,691,3,3,390
4443,3223,8,4,384
4444,4857,2,4,328
4445,399,9,2,212
4446,4137,5,3,372
4447,1716,5,1,124
4448,1386,2,3,246
4449,1751,8,4,384
4450,688,5,5,620
4451,857,1,4,448
4452,94,9,1,106
4453,4867,7,5,430
4454,1386,3,5,650
4455,809,9,1,106
4456,4594,1,2,224
4457,1020,2,3,246
4458,4698,7,2,172
4459,3968,8,5,480
4460,2260,7,4,344
4461,3861,8,1,96
4462,1687,6,1,27
4463,1815,4,4,92
4464,450,6,3,81
4465,453,9,5,530
4466,3013,8,4,384
4467,1711,6,5,135
4468,1301,5,1,124
4469,2883,5,1,124
4470,471,2,5,410
4471,1936,6,4,108
4472,2608,1,4,448
4473,1318,8,2,192
4474,909,6,3,81
4475,1630,9,4,424
4476,2382,7,3,258
4477,815,3,3,390
4478,817,6,2,54
4479,2669,8,1,96
4480,754,8,5,480
4481,4404,3,1,130
4482,2358,8,2,192
4483,214,6,5,135
4484,2708,8,2,192
4485,4920,2,2,164
4486,1557,8,2,192
4487,4051,5,3,372
4488,4988,8,3,288
4489,4887,2,3,246
4490,3272,3,2,260
4491,4885,1,1,112
4492,2,6,4,108
4493,657,9,5,530
4494,1213,6,3,81
4495,3614,5,2,248
4496,352,2,3,246
4497,3975,6,2,54
4498,4524,7,2,172
4499,3471,8,1,96
4500,2521,1,5,560
4501,3637,3,1,130
4502,2353,2,3,246
4503,1817,1,3,336
4504,879,9,5,530
4505,2538,5,1,124
4506,284,9,2,212
4507,989,5,4,496
4508,3491,2,5,410
4509,1090,6,3,81
4510,1861,5,2,248
4511,2800,6,4,108
4512,4296,1,2,224
4513,2020,6,3,81
4514,1479,8,5,480
4515,2877,3,2,260
4516,1178,6,2,54
4517,1636,5,5,620
4518,4011,8,3,288
4519,130,3,4,520
4520,3246,2,4,328
4521,4175,5,5,620
4522,824,8,4,384
4523,4225,3,1,130
4524,1799,4,5,115
4525,1046,9,5,530
4526,337,1,2,224
4527,669,4,4,92
4528,3714,8,1,96
4529,70,8,1,96
4530,1133,4,2,46
4531,2743,5,4,496
4532,1815,9,1,106
4533,3829,7,3,258
4534,357,7,3,258
4535,2840,2,1,82
4536,176,8,2,192
4537,4113,6,5,135
4538,2258,5,4,496
4539,2812,4,2,46
4540,310,1,2,224
4541,391,1,4,448
4542,3128,8,3,288
4543,4411,2,5,410
4544,2979,1,2,224
4545,3099,9,2,212
4546,66,4,4,92
4547,1194,5,3,372
4548,3439,3,1,130
4549,2154,1,1,112
4550,2190,1,4,448
4551,2144,8,1,96
4552,43,3,5,650
4553,2742,1,3,336
4554,4778,2,4,328
4555,2650,5,2,248
4556,370,3,1,130
4557,276,4,2,46
4558,4734,9,2,212
4559,4678,5,1,124
4560,3904,9,4,424
4561,3466,1,2,224
4562,1889,8,1,96
4563,1926,9,5,530
4564,2825,9,3,318
4565,4804,9,5,530
4566,4595,7,4,344
4567,1260,2,5,410
4568,505,9,2,212
4569,4767,2,5,410
4570,3170,3,2,260
4571,897,6,5,135
4572,3592,7,5,430
4573,2696,2,5,410
4574,1008,7,3,258
4575,193,1,1,112
4576,4887,4,3,69
4577,4170,5,1,124
4578,726,1,1,112
4579,2156,9,5,530
4580,3432,7,1,86
4581,4753,1,1,112
4582,1292,9,4,424
4583,4653,3,3,390
4584,95,3,1,130
4585,3598,5,4,496
4586,21,6,5,135
4587,4253,3,3,390
4588,1622,4,4,92
4589,1286,4,3,69
4590,1789,4,4,92
4591,4511,9,2,212
4592,1875,7,5,430
4593,4887,8,1,96
4594,91,3,4,520
4595,1137,1,1,112
4596,1333,1,2,224
4597,4817,4,1,23
4598,4802,4,5,115
4599,2943,4,2,46
4600,2584,6,3,81
4601,3567,3,2,260
4602,3524,5,5,620
4603,752,1,5,560
4604,766,2,5,410
4605,4001,9,3,318
4606,585,8,2,192
4607,3097,4,3,69
4608,4061,7,5,430
4609,2730,6,5,135
4610,4796,6,5,135
4611,4209,6,4,108
4612,1221,5,1,124
4613,333,9,2,212
4614,2433,3,3,390
4615,4319,7,1,86
4616,499,4,2,46
4617,687,5,5,620
4618,984,3,1,130
4619,2235,2,5,410
4620,2506,1,5,560
4621,4869,4,1,23
4622,2524,8,4,384
4623,4026,9,2,212
4624,1927,5,2,248
4625,973,6,1,27
4626,3936,1,2,224
4627,4222,2,4,328
4628,2276,7,5,430
4629,313,9,2,212
4630,917,4,5,115
4631,3199,6,1,27
4632,1526,8,3,288
4633,4421,9,4,424
4634,1967,6,4,108
4635,4284,3,2,260
4636,3942,2,5,410
4637,2198,2,5,410
4638,2221,9,3,318
4639,330,6,3,81
4640,382,9,1,106
4641,4406,1,2,224
4642,2702,2,4,328
4643,481,7,2,172
4644,4456,5,5,620
4645,4841,4,1,23
4646,4396,4,1,23
4647,3785,5,3,372
4648,1102,6,4,108
4649,2000,1,5,560
4650,1759,8,3,288
4651,39,7,2,172
4652,350,6,1,27
4653,4494,1,2,224
4654,1283,1,4,448
4655,835,6,3,81
4656,446,8,3,288
4657,100,4,3,69
4658,3318,9,3,318
4659,274,4,2,46
4660,3980,7,2,172
4661,4586,5,5,620
4662,756,7,2,172
4663,2341,9,3,318
4664,3046,5,5,620
4665,4658,1,3,336
4666,3894,1,2,224
4667,4721,5,2,248
4668,2901,1,1,112
4669,4876,2,1,82
4670,2421,6,1,27
4671,979,8,1,96
4672,3366,1,2,224
4673,3164,7,4,344
4674,213,4,1,23
4675,8,5,5,620
4676,4954,2,2,164
4677,1684,1,5,560
4678,4267,4,4,92
4679,2427,5,3,372
4680,948,8,5,480
4681,4574,7,2,172
4682,1398,5,5,620
4683,4160,4,2,46
4684,3087,4,1,23
4685,4478,7,2,172
4686,4181,1,3,336
4687,3662,1,4,448
4688,3453,9,2,212
4689,2724,6,2,54
4690,3944,5,3,372
4691,4798,3,2,260
4692,1081,1,3,336
4693,2638,9,3,318
4694,888,7,2,172
4695,3661,2,3,246
4696,2255,8,1,96
4697,1978,9,2,212
4698,3101,2,4,328
4699,2084,4,4,92
4700,3257,5,1,124
4701,4492,4,1,23
4702,3900,3,5,650
4703,4274,9,4,424
4704,49,1,1,112
4705,3145,4,3,69
4706,3635,1,1,112
4707,4289,2,5,410
4708,70,7,2,172
4709,4025,1,3,336
4710,4557,7,5,430
4711,2882,6,4,108
4712,1108,2,1,82
4713,1589,1,5,560
4714,294,4,2,46
4715,4603,5,5,620
4716,3002,6,2,54
4717,927,3,2,260
4718,3798,2,3,246
4719,4281,9,2,212
4720,415,2,5,410
4721,4258,2,2,164
4722,3908,5,1,124
4723,1809,6,5,135
4724,4894,4,2,46
4725,204,6,5,135
4726,893,4,3,69
4727,3782,9,5,530
4728,2188,9,3,318
4729,2454,1,4,448
4730,289,6,3,81
4731,1347,4,2,46
4732,4812,8,5,480
4733,3575,7,1,86
4734,2377,9,5,530
4735,3334,4,1,23
4736,1148,7,3,258
4737,3419,2,5,410
4738,541,7,4,344
4739,758,5,2,248
4740,4951,3,3,390
4741,3954,2,1,82
4742,3039,4,4,92
4743,4910,3,4,520
4744,936,1,1,112
4745,2296,8,5,480
4746,3868,3,5,650
4747,1691,3,4,520
4748,2217,6,1,27
4749,1588,1,2,224
4750,1146,6,4,108
4751,3574,5,4,496
4752,3625,8,4,384
4753,964,9,1,106
4754,2750,1,4,448
4755,3992,7,5,430
4756,700,5,1,124
4757,625,6,5,135
4758,2917,6,3,81
4759,1484,9,3,318
4760,151,2,4,328
4761,1791,9,4,424
4762,4946,8,2,192
4763,437,4,5,115
4764,396,6,1,27
4765,1433,1,1,112
4766,4825,6,4,108
4767,2548,7,5,430
4768,4324,5,1,124
4769,1256,2,3,246
4770,2427,7,5,430
4771,2357,2,4,328
4772,2444,9,3,318
4773,3896,9,2,212
4774,3376,5,5,620
4775,3253,8,4,384
4776,4969,4,1,23
4777,3900,8,5,480
4778,97,2,5,410
4779,4842,5,2,248
4780,28,8,1,96
4781,691,5,3,372
4782,2887,1,2,224
4783,1741,6,4,108
4784,2364,3,3,390
4785,2229,4,4,92
4786,4673,7,5,430
4787,3066,6,4,108
4788,45,8,4,384
4789,1364,2,4,328
4790,4075,9,3,318
4791,4692,9,1,106
4792,4097,4,3,69
4793,1347,8,2,192
4794,1119,5,3,372
4795,2149,8,5,480
4796,3233,8,5,480
4797,2478,7,2,172
4798,195,5,1,124
4799,1236,5,3,372
4800,1060,7,5,430
4801,1134,5,1,124
4802,2491,8,5,480
4803,3386,7,5,430
4804,4142,9,2,212
4805,2371,5,1,124
4806,550,5,3,372
4807,3419,7,3,258
4808,2855,5,3,372
4809,2871,6,2,54
4810,2642,1,4,448
4811,976,3,5,650
4812,3725,4,1,23
4813,1384,6,3,81
4814,3045,5,1,124
4815,1777,6,4,108
4816,763,9,1,106
4817,2631,2,4,328
4818,4581,6,5,135
4819,4775,9,2,212
4820,2182,1,2,224
4821,1268,6,2,54
4822,3622,7,3,258
4823,747,6,1,27
